rollout/ep_rew_mean,train/n_updates,time/fps,train/policy_loss,train/value_loss,train/explained_variance,train/entropy_loss,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/iterations,train/learning_rate,train/std
126.91718795999996,389,128,345.4987487792969,246.154541015625,0.0024452806,-23.8698673248291,25.733333333333334,1950,15,390,0.0007,0.9855279326438904
126.29850228571424,399,128,349.2633972167969,259.0335388183594,-0.004958391,-23.87579917907715,25.61038961038961,2000,15,400,0.0007,0.9858389496803284
126.99185527848095,409,129,334.040283203125,214.1660919189453,-0.00036001205,-23.889617919921875,25.746835443037973,2050,15,410,0.0007,0.9867759943008423
126.96911775308642,419,128,317.2049865722656,215.7944793701172,0.008345425,-23.8878173828125,25.728395061728396,2100,16,420,0.0007,0.9865366816520691
125.87688842857142,429,129,-160.0997314453125,212.64573669433594,-9.4652176e-05,-23.878400802612305,25.511904761904763,2150,16,430,0.0007,0.9862838387489319
125.8614838588235,439,128,314.8384704589844,195.44717407226562,-0.0064730644,-23.898178100585938,25.51764705882353,2200,17,440,0.0007,0.9872912168502808
125.56024910227273,449,128,-154.50857543945312,225.3472137451172,0.0010284185,-23.888992309570312,25.488636363636363,2250,17,450,0.0007,0.9872580170631409
125.14887591111112,459,128,333.56005859375,215.6705780029297,0.00029462576,-23.899221420288086,25.41111111111111,2300,17,460,0.0007,0.9873650670051575
124.56739314130435,469,128,301.1327209472656,241.12486267089844,-0.0020335913,-23.90157127380371,25.315217391304348,2350,18,470,0.0007,0.9870695471763611
125.47137640425531,479,129,396.6465759277344,243.04942321777344,0.0030389428,-23.897891998291016,25.5,2400,18,480,0.0007,0.987538754940033
125.27123993750001,489,129,-376.78594970703125,293.587890625,8.177757e-05,-23.892196655273438,25.46875,2450,18,490,0.0007,0.9868606328964233
124.7670005714286,499,129,331.3137512207031,215.2774658203125,-0.000113487244,-23.883203506469727,25.367346938775512,2500,19,500,0.0007,0.9864755272865295
124.92108090000002,509,130,110.93751525878906,251.84585571289062,-1.180172e-05,-23.889951705932617,25.41,2550,19,510,0.0007,0.9870110750198364
124.75251263999999,519,129,371.4879455566406,231.3571319580078,3.9875507e-05,-23.906482696533203,25.38,2600,20,520,0.0007,0.9879156947135925
