train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,train/critic_loss,time/fps,time/total_timesteps,train/n_updates,train/actor_loss,rollout/ep_len_mean,time/episodes
0.001,82.93772749999998,23361,1.186310052871704,19,444351,444250,-43.162071228027344,17.9,24850
0.001,82.87086122999999,23363,0.8209652304649353,19,444527,444426,-39.46144104003906,17.87,24860
0.001,82.88593296,23364,0.8186594247817993,19,444704,444603,-38.71414566040039,17.88,24870
0.001,82.94756271,23366,0.8946266174316406,19,444885,444784,-41.44716262817383,17.9,24880
0.001,83.11892604999998,23368,1.0339874029159546,19,445072,444971,-38.94823455810547,17.95,24890
0.001,83.36433865999999,23369,0.8494431972503662,19,445256,445155,-39.548553466796875,18.03,24900
0.001,83.27136796999999,23371,0.4292692542076111,19,445428,445327,-43.00147247314453,18.0,24910
0.001,83.27914681,23372,0.9444496035575867,19,445606,445505,-39.6710319519043,18.01,24920
0.001,83.1561397,23374,0.4550604522228241,19,445783,445682,-40.32072830200195,17.97,24930
0.001,82.91776854,23376,1.3441457748413086,19,445961,445860,-39.087650299072266,17.88,24940
0.001,82.89516537,23377,1.1201176643371582,19,446139,446038,-42.03077697753906,17.88,24950
0.001,82.9719405,23379,0.6660048365592957,19,446318,446217,-39.27532196044922,17.91,24960
0.001,83.30630871999998,23381,0.8404288291931152,19,446506,446405,-40.23845672607422,18.02,24970
0.001,83.21917308,23382,1.2701914310455322,19,446684,446583,-40.10948944091797,17.99,24980
0.001,82.88697448,23384,0.6672592163085938,19,446860,446759,-39.68219757080078,17.88,24990
0.001,82.78494117999999,23385,0.6897389888763428,19,447041,446940,-40.824161529541016,17.85,25000
0.001,82.90392906,23387,0.49970313906669617,19,447217,447116,-39.518333435058594,17.89,25010
0.001,82.80469867,23389,0.4560911953449249,19,447391,447290,-40.56718063354492,17.85,25020
0.001,82.67510182,23390,0.5965369939804077,19,447564,447463,-42.952518463134766,17.81,25030
0.001,82.59953379999999,23392,0.7791407108306885,19,447740,447639,-42.0029411315918,17.79,25040
0.001,82.59709516000001,23393,0.8918094635009766,19,447918,447817,-41.24086380004883,17.79,25050
0.001,82.46721049999998,23395,0.5892441272735596,19,448093,447992,-40.01946258544922,17.75,25060
0.001,82.13356023,23396,0.8580567836761475,19,448270,448169,-37.88174057006836,17.64,25070
0.001,82.25860812,23398,1.0950534343719482,19,448452,448351,-41.584564208984375,17.68,25080
0.001,82.52265047,23400,0.798566460609436,19,448637,448536,-40.80516815185547,17.77,25090
0.001,82.30967926,23401,1.522813081741333,19,448811,448710,-39.63782501220703,17.7,25100
0.001,82.50125323,23403,0.5611668825149536,19,448994,448893,-39.932106018066406,17.77,25110
0.001,82.80230886999999,23405,0.7196567058563232,19,449178,449077,-41.283485412597656,17.87,25120
0.001,82.90956132,23406,0.7588177919387817,19,449354,449253,-40.810298919677734,17.9,25130
0.001,82.99472318,23408,0.5216575860977173,19,449533,449432,-41.41240692138672,17.93,25140
0.001,83.00166886,23409,1.1805157661437988,19,449711,449610,-40.60957336425781,17.93,25150
0.001,83.21383945,23411,0.4403446316719055,19,449893,449792,-39.64306640625,18.0,25160
0.001,83.39092425000001,23412,0.5783832669258118,19,450077,449976,-40.94650650024414,18.07,25170
0.001,83.33644719,23414,0.48067936301231384,19,450257,450156,-39.436744689941406,18.05,25180
0.001,83.10566152,23416,0.6567109823226929,19,450434,450333,-39.57810974121094,17.97,25190
0.001,83.35601228999998,23417,1.1937917470932007,19,450616,450515,-40.41032409667969,18.05,25200
0.001,83.30598858000002,23419,1.1603929996490479,19,450797,450696,-39.43806457519531,18.03,25210
0.001,83.16314079000001,23421,0.6796702146530151,19,450976,450875,-38.73160171508789,17.98,25220
0.001,83.22298407999999,23422,0.8471781015396118,19,451154,451053,-39.2176513671875,18.0,25230
0.001,83.28554872000002,23424,0.5669379234313965,19,451336,451235,-40.97600173950195,18.03,25240
0.001,83.40481780999998,23425,0.7923374176025391,19,451517,451416,-37.30113983154297,18.06,25250
0.001,83.3700757,23427,1.3173201084136963,19,451698,451597,-41.83757400512695,18.05,25260
0.001,83.26849563,23429,0.5653824806213379,19,451877,451776,-40.118675231933594,18.0,25270
0.001,83.22420551,23431,0.48486220836639404,19,452055,451954,-39.83033752441406,17.98,25280
0.001,83.23549679,23432,0.3011598289012909,19,452233,452132,-40.32110595703125,17.99,25290
0.001,83.06737351,23434,1.3729084730148315,19,452410,452309,-39.90239715576172,17.94,25300
0.001,83.00955584000002,23436,1.0955308675765991,19,452589,452488,-39.33252716064453,17.92,25310
0.001,83.02548696,23437,0.6767775416374207,19,452769,452668,-40.81740951538086,17.93,25320
0.001,83.00765341999998,23439,0.8130173683166504,19,452947,452846,-40.964561462402344,17.93,25330
0.001,82.84718591999999,23441,0.5119819641113281,19,453123,453022,-41.0233268737793,17.87,25340
0.001,83.04101182999999,23442,1.0549975633621216,19,453311,453210,-42.470882415771484,17.94,25350
0.001,82.84281373,23444,0.5670262575149536,19,453485,453384,-39.91539764404297,17.87,25360
0.001,82.67937588999999,23445,0.5750147700309753,19,453659,453558,-38.856407165527344,17.82,25370
0.001,82.82782486,23447,1.0815942287445068,19,453842,453741,-41.18559265136719,17.87,25380
0.001,82.8035989,23448,0.6919472217559814,19,454019,453918,-43.551475524902344,17.86,25390
0.001,82.70940687000001,23450,0.8632599115371704,19,454192,454091,-41.554283142089844,17.82,25400
0.001,82.55034067999999,23452,0.6376972794532776,19,454366,454265,-40.48607635498047,17.77,25410
0.001,82.56164821,23453,0.6786330938339233,19,454546,454445,-39.62058639526367,17.77,25420
0.001,82.71566246,23455,0.2993376851081848,19,454729,454628,-39.73106384277344,17.82,25430
0.001,82.61295833,23457,0.4719168245792389,19,454901,454800,-41.241455078125,17.78,25440
0.001,82.44657137,23458,0.8134040832519531,19,455084,454983,-40.51416778564453,17.73,25450
0.001,82.60764368,23460,1.0929921865463257,19,455264,455163,-39.67821502685547,17.79,25460
0.001,82.72381084,23461,0.9182800054550171,19,455442,455341,-40.724464416503906,17.83,25470
0.001,82.60504285,23463,0.8201147317886353,19,455621,455520,-39.855953216552734,17.79,25480
0.001,82.69430715,23465,1.1364188194274902,19,455801,455700,-38.152706146240234,17.82,25490
0.001,82.76890187000001,23466,0.6230650544166565,19,455977,455876,-39.98747253417969,17.85,25500
0.001,82.91010944,23468,0.9287071228027344,19,456156,456055,-40.091773986816406,17.9,25510
0.001,82.97540029,23470,0.8102099895477295,19,456338,456237,-36.64738845825195,17.92,25520
0.001,83.04358505,23471,1.0861754417419434,19,456524,456423,-43.38691329956055,17.95,25530
0.001,83.11987355,23473,0.4733496606349945,19,456699,456598,-37.753292083740234,17.98,25540
0.001,82.88804748999999,23475,0.8019591569900513,19,456874,456773,-40.59128952026367,17.9,25550
0.001,82.74776261999999,23476,0.72908616065979,19,457049,456948,-38.916412353515625,17.85,25560
0.001,82.76956079000001,23478,1.280742883682251,19,457228,457127,-43.365692138671875,17.86,25570
0.001,82.73657259,23480,0.60416579246521,19,457407,457306,-38.108482360839844,17.86,25580
0.001,82.52840780999999,23481,0.7807744741439819,19,457580,457479,-41.20782470703125,17.79,25590
0.001,82.44959526000001,23483,0.5474331378936768,19,457753,457652,-38.849609375,17.76,25600
0.001,82.54719284,23484,0.4225035309791565,19,457935,457834,-38.54751205444336,17.79,25610
0.001,82.51751453000001,23486,0.9533039927482605,19,458117,458016,-39.72517395019531,17.79,25620
0.001,82.54720852999999,23488,0.6654961109161377,19,458303,458202,-41.45967483520508,17.79,25630
0.001,82.67223409,23489,1.0962061882019043,19,458482,458381,-40.008384704589844,17.83,25640
0.001,82.62918841000001,23491,0.414412260055542,19,458655,458554,-39.79940414428711,17.81,25650
0.001,82.97214035,23492,0.6864385008811951,19,458841,458740,-41.44111633300781,17.92,25660
0.001,82.93213239000002,23494,0.7544029951095581,19,459018,458917,-40.341758728027344,17.9,25670
0.001,82.88602343999999,23496,0.9744246006011963,19,459195,459094,-38.56812286376953,17.88,25680
0.001,83.1216965,23497,0.8278429508209229,19,459376,459275,-39.301116943359375,17.96,25690
0.001,83.39338074999999,23499,0.6738503575325012,19,459558,459457,-39.9002685546875,18.05,25700
0.001,83.31564172999998,23500,0.7140603065490723,19,459737,459636,-40.35024642944336,18.02,25710
0.001,83.33990731,23502,0.2791714668273926,19,459919,459818,-39.97515106201172,18.02,25720
0.001,83.07422147000001,23503,0.9303743243217468,19,460096,459995,-41.08667755126953,17.93,25730
0.001,83.06241621000001,23505,0.8414216637611389,19,460275,460174,-40.103485107421875,17.93,25740
0.001,83.47503884,23507,0.49965721368789673,19,460463,460362,-39.97443389892578,18.08,25750
0.001,82.99189731,23508,0.8165542483329773,19,460633,460532,-41.28733825683594,17.92,25760
0.001,82.97362064000001,23510,0.5284122228622437,19,460810,460709,-41.208282470703125,17.92,25770
0.001,83.05735131000002,23512,0.7768610715866089,19,460990,460889,-39.64696502685547,17.95,25780
0.001,83.11661783000001,23513,0.9398753643035889,19,461173,461072,-39.309844970703125,17.97,25790
0.001,83.06059453999998,23515,0.5888804197311401,19,461353,461252,-40.97593688964844,17.95,25800
0.001,83.10757124000001,23516,1.0656468868255615,19,461533,461432,-39.09674835205078,17.96,25810
0.001,82.92482504,23518,0.6518065929412842,19,461709,461608,-40.424285888671875,17.9,25820
0.001,82.83020868,23520,0.8495882749557495,19,461883,461782,-38.89908218383789,17.87,25830
0.001,82.91063704,23521,0.5098261833190918,19,462065,461964,-39.62356948852539,17.9,25840
0.001,82.67755084000002,23523,0.82478928565979,19,462244,462143,-41.81553268432617,17.81,25850
0.001,83.11094252999999,23525,0.7339993715286255,19,462428,462327,-38.61067199707031,17.95,25860
0.001,83.30783086,23527,0.770989179611206,19,462611,462510,-41.475189208984375,18.01,25870
0.001,83.18691422,23528,0.912249743938446,19,462786,462685,-37.90556335449219,17.96,25880
0.001,82.95655446999999,23530,1.2281852960586548,19,462961,462860,-41.23326873779297,17.88,25890
0.001,83.06968069999999,23531,0.9440077543258667,19,463145,463044,-40.441444396972656,17.92,25900
0.001,82.90816680000002,23533,0.9216873645782471,19,463320,463219,-39.32026672363281,17.87,25910
0.001,82.86871444,23535,0.3595065176486969,19,463495,463394,-39.95875549316406,17.86,25920
0.001,82.98862647000001,23537,0.6723930239677429,19,463673,463572,-36.989532470703125,17.9,25930
0.001,82.88800074999999,23538,0.8737053871154785,19,463851,463750,-40.64777374267578,17.86,25940
0.001,82.86685258999998,23539,0.8243520855903625,19,464029,463928,-40.397666931152344,17.85,25950
0.001,82.68146345999999,23541,0.8736076354980469,19,464207,464106,-40.10871887207031,17.79,25960
0.001,82.41324612,23543,0.5248125791549683,19,464381,464280,-40.69389343261719,17.7,25970
0.001,82.37911318,23544,1.0282437801361084,19,464555,464454,-38.702186584472656,17.69,25980
0.001,82.37263765,23546,1.074540376663208,19,464730,464629,-41.08156204223633,17.69,25990
0.001,82.36103381999999,23548,0.8041427135467529,19,464914,464813,-41.86266326904297,17.69,26000
0.001,82.21791862,23549,0.9595157504081726,19,465084,464983,-43.62620162963867,17.64,26010
0.001,82.31770114999999,23551,0.8160387873649597,19,465262,465161,-40.73582458496094,17.67,26020
0.001,82.18994455,23552,0.2150222361087799,19,465436,465335,-41.24060821533203,17.63,26030
0.001,82.22475865,23554,1.0554075241088867,19,465615,465514,-40.89154815673828,17.64,26040
0.001,82.30111223,23556,0.861426055431366,19,465796,465695,-42.05350875854492,17.67,26050
0.001,82.37415956999999,23557,0.5958040952682495,19,465977,465876,-42.40058898925781,17.7,26060
0.001,82.39823412,23559,0.5797864198684692,19,466152,466051,-39.61921310424805,17.71,26070
0.001,82.43473432,23561,1.023972511291504,19,466328,466227,-39.26747512817383,17.73,26080
0.001,82.38808005000001,23562,1.083359718322754,19,466501,466400,-40.140323638916016,17.71,26090
0.001,82.19457371,23564,0.6909072399139404,19,466679,466578,-43.046630859375,17.65,26100
0.001,82.37211431,23565,0.8334665298461914,19,466855,466754,-37.946678161621094,17.71,26110
0.001,82.40572245999999,23567,1.1665400266647339,19,467034,466933,-39.29966354370117,17.72,26120
0.001,82.41717843,23568,1.0824413299560547,19,467208,467107,-38.288734436035156,17.72,26130
0.001,82.43219373,23570,0.7012699842453003,19,467387,467286,-41.325157165527344,17.72,26140
0.001,82.27677557000001,23572,1.5142734050750732,19,467563,467462,-38.992759704589844,17.67,26150
0.001,82.15070742,23573,0.5339746475219727,19,467740,467639,-37.168373107910156,17.63,26160
0.001,82.33985811999999,23575,0.5699143409729004,19,467921,467820,-41.016109466552734,17.69,26170
0.001,82.53222949,23577,0.8465842604637146,19,468103,468002,-38.87879943847656,17.75,26180
0.001,82.77035484,23578,0.7735135555267334,19,468284,468183,-39.3006591796875,17.83,26190
0.001,82.78437256000001,23580,0.5801042914390564,19,468462,468361,-40.34764862060547,17.83,26200
0.001,82.87290467999999,23581,0.7291467189788818,19,468641,468540,-37.45860290527344,17.86,26210
0.001,82.87125916999999,23583,0.39676353335380554,19,468820,468719,-42.54142379760742,17.86,26220
0.001,82.99678,23585,0.5603756904602051,19,468999,468898,-39.01639175415039,17.91,26230
0.001,83.11408206,23586,0.5545496344566345,19,469183,469082,-40.459449768066406,17.96,26240
0.001,83.29451972000001,23588,0.6458743810653687,19,469365,469264,-39.44099426269531,18.02,26250
0.001,83.53194644000001,23590,1.1391196250915527,19,469550,469449,-38.161006927490234,18.1,26260
0.001,83.55932121999999,23591,0.9769619703292847,19,469732,469631,-38.469749450683594,18.11,26270
0.001,83.44514260999999,23593,1.488938808441162,19,469910,469809,-41.0350341796875,18.07,26280
0.001,83.45772944000001,23594,0.9157375693321228,19,470092,469991,-39.36910629272461,18.08,26290
0.001,83.70977143,23596,0.7063547372817993,19,470278,470177,-37.65776443481445,18.16,26300
0.001,83.65664728,23598,0.587570071220398,19,470456,470355,-40.62908172607422,18.15,26310
0.001,83.77700050999998,23599,0.6623826622962952,19,470639,470538,-40.79329299926758,18.19,26320
0.001,83.91939316999998,23601,0.8986415863037109,19,470822,470721,-41.86338806152344,18.23,26330
0.001,83.72390051999999,23602,0.9054749608039856,19,470999,470898,-41.21344757080078,18.16,26340
0.001,83.62820194,23604,1.175948143005371,19,471178,471077,-43.54808807373047,18.13,26350
0.001,83.67165008999999,23606,0.737413227558136,19,471364,471263,-40.975799560546875,18.14,26360
0.001,83.71420362999999,23607,0.2956821322441101,19,471548,471447,-42.26430130004883,18.16,26370
0.001,83.66601010999999,23609,0.9183786511421204,19,471724,471623,-38.3881721496582,18.14,26380
0.001,83.76263044,23611,0.546612560749054,19,471909,471808,-39.82371520996094,18.17,26390
0.001,83.65481015000002,23612,0.6668914556503296,19,472092,471991,-39.126976013183594,18.14,26400
0.001,83.53658447,23614,0.5440257787704468,19,472265,472164,-41.31288146972656,18.09,26410
0.001,83.20296674,23615,1.2327368259429932,20,472437,472336,-40.11677932739258,17.98,26420
0.001,82.98370623999999,23617,0.283622145652771,20,472613,472512,-41.69510269165039,17.91,26430
0.001,83.07489709,23619,0.5506794452667236,20,472793,472692,-42.3027229309082,17.94,26440
0.001,83.13802729000001,23621,1.0353176593780518,20,472974,472873,-40.98530578613281,17.96,26450
0.001,82.66327197000001,23622,0.9626071453094482,20,473144,473043,-40.811676025390625,17.8,26460
0.001,82.62831936,23624,0.2891833484172821,20,473327,473226,-39.48324203491211,17.79,26470
0.001,82.75266943999999,23626,0.41986924409866333,20,473508,473407,-39.5162239074707,17.84,26480
0.001,82.53462373,23627,0.5728268623352051,20,473685,473584,-41.235443115234375,17.76,26490
0.001,82.25661194,23629,1.1375921964645386,20,473858,473757,-39.796104431152344,17.66,26500
0.001,82.49451786,23630,0.25707799196243286,20,474040,473939,-39.10226058959961,17.75,26510
0.001,82.51997641,23632,0.7504290342330933,20,474213,474112,-38.17323684692383,17.76,26520
0.001,82.61516593,23633,0.6638648509979248,20,474392,474291,-39.54686737060547,17.79,26530
0.001,82.71189202,23635,0.667728841304779,20,474576,474475,-40.123558044433594,17.83,26540
0.001,82.61345218000001,23637,0.6563133597373962,20,474754,474653,-39.60569381713867,17.8,26550
0.001,82.61639790999999,23638,0.8665848970413208,20,474924,474823,-40.3816032409668,17.8,26560
0.001,82.38178957999999,23640,0.4941052794456482,20,475098,474997,-39.90857696533203,17.71,26570
0.001,82.17855922000001,23641,0.8067622184753418,20,475272,475171,-40.039451599121094,17.64,26580
0.001,82.35317019999998,23643,0.7526577115058899,20,475456,475355,-40.59021759033203,17.71,26590
0.001,82.75995499000001,23645,0.9241293668746948,20,475643,475542,-39.488136291503906,17.85,26600
0.001,82.82419676,23646,1.6653316020965576,20,475827,475726,-42.402835845947266,17.87,26610
0.001,82.89015481,23648,1.11305570602417,20,476002,475901,-40.50975799560547,17.89,26620
0.001,82.89486201,23650,0.6485705375671387,20,476181,476080,-40.1865234375,17.89,26630
0.001,82.82774013,23651,0.7948640584945679,20,476362,476261,-38.98786163330078,17.86,26640
0.001,83.00330797000001,23653,0.8986280560493469,20,476546,476445,-39.76592254638672,17.92,26650
0.001,83.49964868,23654,1.5151920318603516,20,476733,476632,-41.32765197753906,18.09,26660
0.001,83.53284911,23656,0.608546793460846,20,476909,476808,-41.780845642089844,18.11,26670
